/SiMCosta RJ-2
/latitude = -22.93198
/longitude = -43.14788
/depth = 15
/L1 data 
/missing = NULL
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br), Universidade Federal do Rio Grande - FURG./Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW
/Anemometer measuring height: 3.0m


/Parameters:
/Avg_Air_Press: Average Air Pressure (mbar)
/Avg_Wnd_Sp: Wind Speed (m/s)
/Avg_Hmt: Average Humidity Point (%)
/Avg_Air_Tmp: Average Air Temperature (°C)
/Avg_Sol_Rad: Average Solar Radiation Reading (W/m²)
/Avg_Wnd_Dir_N: Wind Direction, true north reference (°)

/Missing = NULL
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Wnd_Sp,Avg_Hmt,Avg_Air_Tmp,Avg_Sol_Rad,Avg_Wnd_Dir_N
2016,7,16,8,55,0,1008.16,4.1,80.7,22.9,30.93,357.354
2016,7,16,9,25,0,1008.26,4.5,76.8,23,31.32,350.354
2016,7,16,9,55,0,1008.5,4.5,81.2,23,36.89,346.354
2016,7,16,10,25,0,1008.78,4,85.1,22.6,78.9,341.354
2016,7,16,10,55,0,1009.04,5.8,73.8,23.4,187.75,339.354
2016,7,16,11,25,0,1009.25,5,73.8,23.4,282.43,336.354
2016,7,16,11,55,0,1009.43,4.7,79.9,23.4,368.3,329.354
2016,7,16,12,25,0,1009.58,4.8,75.3,23.8,296.46,345.354
2016,7,16,12,55,0,1009.72,3.9,81.8,23.7,473.24,349.354
2016,7,16,13,25,0,1009.57,3.9,78.3,23.9,556.19,359.354
2016,7,16,13,55,0,1009.4,3.3,69.2,24.6,566.25,356.354
2016,7,16,14,25,0,1009.01,3.1,64.8,25.1,576.69,6.354
2016,7,16,14,55,0,1008.54,3.5,58.7,26.2,431.97,160.354
2016,7,16,15,25,0,1007.98,2.6,61.2,26.7,442.63,228.354
2016,7,16,15,55,0,1007.43,3.4,64.8,26.5,657.53,232.354
2016,7,16,16,25,0,1007.01,5.7,67.2,26.2,772.03,222.354
2016,7,16,16,55,0,1006.77,3.8,69.8,25.6,491.96,208.354
2016,7,16,17,25,0,1006.55,5.6,75.5,24.7,392.02,180.354
2016,7,16,17,55,0,1006.54,7.8,75.2,24.5,401.61,212.354
2016,7,16,18,25,0,1007.17,8.5,75.6,24.1,417.81,216.354
2016,7,16,18,55,0,1007.73,10.8,69.6,24.3,321.79,214.354
2016,7,16,19,25,0,1008.43,9.3,76.2,23.5,187.57,208.354
2016,7,16,19,55,0,1009.23,8.6,75.9,23.3,84.64,207.354
2016,7,16,20,25,0,1010.05,4.9,73.7,23.3,49.08,208.354
2016,7,16,20,55,0,1010.44,4.2,71,23.6,33.99,223.354
2016,7,16,21,25,0,1010.42,1.7,69.7,23.5,33.4,188.354
2016,7,16,21,55,0,1010.43,1.6,74.6,23.5,32.95,74.354
2016,7,16,22,25,0,1011.05,2.6,80,23.1,32.03,338.354
2016,7,16,22,55,0,1011.39,1.3,78.1,23.3,31.88,215.354
2016,7,16,23,25,0,1011.33,1.7,72.9,23.1,32.13,194.354
2016,7,16,23,55,0,1012.45,3.3,69.4,23.6,32.95,220.354
2016,7,17,0,25,0,1012.7,2.3,69.2,23.6,32.56,217.354
2016,7,17,0,55,0,1013.23,9.9,71.4,23.7,32.16,216.354
2016,7,17,1,25,0,1014.21,9.3,80.4,21.8,30.71,224.354
2016,7,17,1,55,0,1014.48,8.5,81.1,21.4,30.76,215.354
2016,7,17,2,25,0,1014.83,7.6,81.7,21.1,32.56,212.354
2016,7,17,2,55,0,1015.05,8.7,82.8,20.6,32.89,206.354
2016,7,17,3,25,0,1015.22,8.9,83.3,20.4,36.18,215.354
2016,7,17,3,55,0,1015.19,7.3,84.7,19.9,37.09,219.354
2016,7,17,4,25,0,1014.82,9,84,19.6,37.27,212.354
2016,7,17,4,55,0,1014.66,7.5,85.6,19.4,37.39,215.354
2016,7,17,5,25,0,1014.7,7.6,82.8,19.5,37.41,216.354
2016,7,17,5,55,0,1014.45,7.4,78.2,19.8,38.14,231.354
2016,7,17,6,25,0,1014.31,7.3,76.7,20,37.98,234.354
2016,7,17,6,55,0,1014.47,6,77.3,19.2,37.61,215.354
2016,7,17,7,25,0,1014.74,5.1,75.1,19.2,37.72,214.354
2016,7,17,7,55,0,1014.75,6.4,77.6,19,37.75,228.354
2016,7,17,8,25,0,1015.01,5,75.4,19.2,37.8,239.354
2016,7,17,8,55,0,1015.38,3.9,76.6,18.9,38.11,253.354
2016,7,17,9,25,0,1015.74,3.5,75.2,19,38.19,244.354
2016,7,17,9,55,0,1016.17,5.8,70.1,19.3,40.14,223.354
2016,7,17,10,25,0,1016.53,6,70.8,19.1,63.34,223.354
2016,7,17,10,55,0,1016.91,5.1,70.2,19.2,89.18,244.354
2016,7,17,11,25,0,1017.41,5.7,64.7,19.7,124.87,241.354
2016,7,17,11,55,0,1017.86,4.6,63.6,20,145.22,252.354
2016,7,17,12,25,0,1018.08,5.9,64.3,20,236.95,228.354
2016,7,17,12,55,0,1018.43,4.7,68.6,19.9,220.11,233.354
2016,7,17,13,25,0,1018.42,4.8,63.7,19.9,146.56,240.354
2016,7,17,13,55,0,1018.31,5.1,60.8,20.1,346.81,244.354
2016,7,17,14,25,0,1018.08,4.5,63.5,20.2,305.96,238.354
2016,7,17,14,55,0,1017.79,5.3,63.9,20.2,263.05,227.354
2016,7,17,15,25,0,1017.27,4.6,64,20.2,684.13,232.354
2016,7,17,15,55,0,1016.58,4.3,65.1,20.2,592.67,239.354
2016,7,17,16,25,0,1016.12,6,66.5,20,253.63,210.354
2016,7,17,16,55,0,1015.9,6,66.1,20,314.53,207.354
2016,7,17,17,25,0,1015.63,6,66,20,241.12,213.354
2016,7,17,17,55,0,1015.52,6.6,66.5,20,506.76,212.354
2016,7,17,18,25,0,1015.43,7.8,66.2,19.8,449.77,210.354
2016,7,17,18,55,0,1015.45,6.9,67.1,19.7,316.71,207.354
2016,7,17,19,25,0,1015.5,7.3,67.6,19.6,208.04,210.354
2016,7,17,19,55,0,1015.95,6.8,67.9,19.5,117.32,210.354
2016,7,17,20,25,0,1016.34,6.5,67.6,19.1,65.73,209.354
2016,7,17,20,55,0,1016.57,6,68.7,18.9,40,206.354
2016,7,17,21,25,0,1017.01,5.9,69,18.9,38.56,208.354
2016,7,17,21,55,0,1017.28,5.4,69.7,19,38.8,210.354
2016,7,17,22,25,0,1017.63,4.8,69.7,19.1,38.75,211.354
2016,7,17,22,55,0,1017.87,6.7,69.1,19,38.05,210.354
2016,7,17,23,25,0,1018.42,6.2,68.9,19,38.38,201.354
2016,7,17,23,55,0,1018.86,4.8,66.4,19,38.11,205.354
2016,7,18,0,25,0,1019.29,4.7,68.7,19.1,38.03,214.354
2016,7,18,0,55,0,1019.5,4.9,67.9,19,38.04,224.354
2016,7,18,1,25,0,1019.77,5.4,68.7,19.1,37.83,214.354
2016,7,18,1,55,0,1019.94,4.2,69.2,18.9,38.42,213.354
2016,7,18,2,25,0,1019.99,5.8,69.1,18.9,37.91,227.354
2016,7,18,2,55,0,1020.25,5.2,69.6,18.8,38.59,219.354
2016,7,18,3,25,0,1020.13,5.2,68.2,18.7,39.07,211.354
2016,7,18,3,55,0,1019.98,4.5,67.1,18.8,37.54,231.354
2016,7,18,4,25,0,1019.84,5,65.3,18.7,37.96,204.354
2016,7,18,4,55,0,1019.78,5.3,64,18.7,38.2,212.354
2016,7,18,5,25,0,1019.77,5.6,62.5,18.7,37.89,224.354
2016,7,18,5,55,0,1020.01,4.5,61,18.8,38.48,211.354
2016,7,18,6,25,0,1019.98,4.6,59.3,18.7,37.89,225.354
2016,7,18,6,55,0,1019.91,4.9,58.5,18.6,37.52,237.354
2016,7,18,7,25,0,1019.69,4.7,59.2,18.6,37.93,231.354
2016,7,18,7,55,0,1019.72,3.7,59.6,18.6,37.58,214.354
2016,7,18,8,25,0,1019.61,4.3,60.6,18.5,38.28,227.354
2016,7,18,8,55,0,1019.66,4.2,59.3,18.4,37.82,229.354
2016,7,18,9,25,0,1019.98,4,59.9,18.4,37.53,201.354
2016,7,18,9,55,0,1020.62,4.3,58.9,18.4,45.04,217.354
2016,7,18,10,25,0,1021.26,4.7,59.4,18.5,127.02,220.354
2016,7,18,10,55,0,1021.66,5,56.9,18.7,257.92,209.354
2016,7,18,11,25,0,1022.14,4.8,57.2,18.6,180.63,216.354
2016,7,18,11,55,0,1022.49,5.1,54.5,18.7,273.43,212.354
2016,7,18,12,25,0,1022.78,5.3,54.6,18.7,318.85,213.354
2016,7,18,12,55,0,1022.88,4.3,55.7,18.8,518.58,218.354
2016,7,18,13,25,0,1023,4.8,54.6,18.8,660.27,211.354
2016,7,18,13,55,0,1022.92,5.3,55.6,19.1,832.92,204.354
2016,7,18,14,25,0,1022.82,5.2,55.2,18.9,700.85,217.354
2016,7,18,14,55,0,1022.56,5,56.6,19,332.77,221.354
2016,7,18,15,25,0,1021.82,5.6,56.7,18.9,705.28,220.354
2016,7,18,15,55,0,1021.54,5.2,57.3,18.9,263.56,205.354
2016,7,18,16,25,0,1021.38,6.5,57.8,18.9,362.68,219.354
2016,7,18,16,55,0,1021.06,6.2,57.3,18.9,419.43,216.354
2016,7,18,17,25,0,1020.73,5.8,58.1,19,538.88,221.354
2016,7,18,17,55,0,1020.76,6.6,58.2,18.9,403.78,217.354
2016,7,18,18,25,0,1020.57,5.3,58,19,472.96,192.354
2016,7,18,18,55,0,1020.55,5.5,57.7,19.1,287.65,207.354
2016,7,18,19,25,0,1020.51,6.5,58,19,172.03,217.354
2016,7,18,19,55,0,1020.84,5.8,57.4,18.9,90.08,216.354
2016,7,18,20,25,0,1021.29,3.9,56.7,18.8,61.56,194.354
2016,7,18,20,55,0,1021.5,4,57.2,18.7,40.51,198.354
2016,7,18,21,25,0,1021.66,3.6,59.2,18.7,38.96,213.354
2016,7,18,21,55,0,1022.06,3.8,58,18.7,38.35,208.354
2016,7,18,22,25,0,1022.42,3.8,58.1,18.8,38.58,213.354
2016,7,18,22,55,0,1022.67,3.7,61.3,18.8,38.55,227.354
2016,7,18,23,25,0,1023.06,3.2,59.4,18.7,38.89,217.354
2016,7,18,23,55,0,1023.31,4.3,60.8,18.7,38.56,233.354
2016,7,19,0,25,0,1023.79,4.1,62.2,18.7,38.84,233.353
2016,7,19,0,55,0,1024.01,3.6,63.6,18.6,38.59,224.353
2016,7,19,1,25,0,1024.1,4.1,62.4,18.7,38.99,228.353
2016,7,19,1,55,0,1024.06,4.7,61,18.7,39.3,214.353
2016,7,19,2,25,0,1023.97,4.3,61.9,18.7,39.7,222.353
2016,7,19,2,55,0,1023.94,2.8,63.5,18.5,39.67,220.353
2016,7,19,3,25,0,1023.89,2.8,62.2,18.4,39.36,215.353
2016,7,19,3,55,0,1023.56,2.8,63.1,18.3,38.94,225.353
2016,7,19,4,25,0,1023.26,3.3,64.2,18.2,39.15,248.353
2016,7,19,4,55,0,1023.01,2.6,64.4,18.1,38.84,245.353
2016,7,19,5,25,0,1022.71,2.3,63.8,17.9,38.99,256.353
2016,7,19,5,55,0,1022.35,1.4,61.1,18,39.01,270.353
2016,7,19,6,25,0,1022.07,1.2,63.5,18,39.41,251.353
2016,7,19,6,55,0,1022.13,1.2,65.8,17.8,39.25,24.353
2016,7,19,7,25,0,1022,1.9,68.8,17.8,39.12,71.353
2016,7,19,7,55,0,1022.04,2,70,17.6,39.16,31.353
2016,7,19,8,25,0,1022.19,1.8,67.6,17.3,39.12,226.353
2016,7,19,8,55,0,1022.49,1.7,69.1,17.5,39.11,263.353
2016,7,19,9,25,0,1022.65,1.7,70.3,17.4,38.47,240.353
2016,7,19,9,55,0,1022.9,1.4,70.2,17.3,45.52,256.353
2016,7,19,10,25,0,1023.16,0.8,71.6,17.9,120.45,309.353
2016,7,19,10,55,0,1023.32,1.4,68.8,17.9,227,243.353
2016,7,19,11,25,0,1023.4,1.5,68.9,18.7,303.53,15.353
2016,7,19,11,55,0,1023.38,2.7,69.4,18.4,378.44,10.353
2016,7,19,12,25,0,1023.51,2.1,67.8,18.4,475.9,5.353
2016,7,19,12,55,0,1023.41,3,67.6,18.6,380.35,5.353
2016,7,19,13,25,0,1023.6,2.1,66.1,18.6,407.17,342.353
2016,7,19,13,55,0,1023.98,1.3,65.7,18.7,330.74,338.353
2016,7,19,14,25,0,1023.85,1.6,64.6,19.1,246.89,165.353
2016,7,19,14,55,0,1023.66,3,62.9,19,276.57,203.353
2016,7,19,15,25,0,1023.16,3,63.5,19.1,346.65,224.353
2016,7,19,15,55,0,1022.51,2.1,62.8,19.4,607.59,161.353
2016,7,19,16,25,0,1021.78,2.9,64,19.3,639.49,159.353
2016,7,19,16,55,0,1021.03,1.6,63.6,19.3,456.68,158.353
2016,7,19,17,25,0,1020.67,0.6,61.4,19.8,548.08,199.353
2016,7,19,17,55,0,1020.31,3,66.6,19.4,460.72,165.353
2016,7,19,18,25,0,1020.1,3.7,68.4,19.3,398.84,169.353
2016,7,19,18,55,0,1019.93,3.9,68.6,19.2,310.52,171.353
2016,7,19,19,25,0,1020.01,3.4,68,19.2,169.5,163.353
2016,7,19,19,55,0,1020.17,3.1,67.5,19.1,91.46,155.353
2016,7,19,20,55,0,1020.49,3.1,65.9,19.2,41.05,161.353
2016,7,19,21,25,0,1020.39,3.4,66.8,19.3,39.35,141.353
2016,7,19,21,55,0,1020.23,2.8,67.8,19.3,39.95,105.353
2016,7,19,22,25,0,1020.57,3.1,67.9,19.4,40.25,138.353
2016,7,19,22,55,0,1021,2.8,67.9,19.5,39.92,148.353
2016,7,19,23,25,0,1021.17,2.6,70.2,19.4,39.79,132.353
2016,7,19,23,55,0,1021.05,2.6,69.9,19.5,39.5,132.353
2016,7,20,0,25,0,1021.24,2.4,70.7,19.4,39.62,128.353
2016,7,20,0,55,0,1021.36,1.9,71,19.5,39.27,126.353
2016,7,20,1,25,0,1021.44,1.6,70.4,19.4,39.36,112.353
2016,7,20,1,55,0,1021.5,1,69.8,19.4,39.44,158.353
2016,7,20,2,25,0,1021.32,1.5,70.3,19.4,39.37,135.353
2016,7,20,2,55,0,1021.14,1,70.1,19.4,39.23,109.353
2016,7,20,3,25,0,1020.97,0.8,70,19.4,39.17,105.353
2016,7,20,3,55,0,1020.65,0.9,69.9,19.4,39.04,103.353
2016,7,20,4,25,0,1020.31,2,71.7,19.5,38.87,34.353
2016,7,20,4,55,0,1019.96,2.9,73.6,19.2,38.64,17.353
2016,7,20,5,25,0,1019.55,2.7,74.5,18.6,38.45,21.353
2016,7,20,5,55,0,1019.23,2,73,18.5,38.5,14.353
2016,7,20,6,25,0,1018.94,1.4,74.2,18.4,38.11,9.353
2016,7,20,6,55,0,1018.95,1.5,75.5,18.4,37.81,344.353
2016,7,20,7,25,0,1018.95,1.3,76.5,18.4,38.12,333.353
2016,7,20,7,55,0,1018.91,1.6,77.1,18.4,38.24,4.353
2016,7,20,8,25,0,1019.19,1.1,76.7,18.5,37.92,336.353
2016,7,20,8,55,0,1019.46,0.9,76.8,18.6,37.53,342.353
2016,7,20,9,25,0,1019.83,1,73.4,18.8,38.82,354.353
2016,7,20,9,55,0,1020,1.4,74.9,19.1,41.06,349.353
2016,7,20,10,25,0,1020.34,2.5,76.1,19.1,49.75,8.353
2016,7,20,10,55,0,1020.81,3.2,78.3,18.9,67.12,354.353
2016,7,20,11,25,0,1021.14,3.2,78.7,18.9,104.07,357.353
2016,7,20,11,55,0,1021.34,2.9,77.8,19.1,141.98,348.353
2016,7,20,12,25,0,1021.64,2.9,77.3,19.2,139.78,351.353
2016,7,20,12,55,0,1021.69,3.3,75.7,19.5,200.66,0.353
2016,7,20,13,25,0,1021.75,2.6,73.6,19.8,213.28,20.353
2016,7,20,13,55,0,1021.59,2.8,73.5,19.8,178.72,25.353
2016,7,20,14,25,0,1021.25,5.1,75.2,19.8,143.13,237.353
2016,7,20,14,55,0,1021.19,4.4,77,19.4,139.24,240.353
2016,7,20,15,25,0,1021,3.7,76.9,19.5,105.96,233.353
2016,7,20,15,55,0,1020.67,5.1,77.3,19.3,103.24,237.353
2016,7,20,16,25,0,1020.39,5.7,77.9,19.3,88.35,235.353
2016,7,20,16,55,0,1020.24,4,78.2,19.3,79.24,240.353
2016,7,20,17,25,0,1019.96,3.4,77.5,19.3,74.21,224.353
2016,7,20,17,55,0,1019.8,4.5,79.2,19.2,74.53,238.353
2016,7,20,18,25,0,1019.7,4.7,80,19,63.02,220.353
2016,7,20,18,55,0,1019.79,5,78.7,19,57.33,215.353
2016,7,20,19,25,0,1020.02,5.6,77.9,19,53.18,215.353
2016,7,20,19,55,0,1020.23,6.2,77.1,18.8,48.3,216.353
2016,7,20,20,25,0,1020.45,6.2,76.1,18.8,40.2,219.353
2016,7,20,20,55,0,1020.49,6,74.9,18.8,38.61,217.353
2016,7,20,21,25,0,1020.6,5.7,73.3,19,38.59,223.353
2016,7,20,21,55,0,1020.98,5.5,72.8,19,38.19,225.353
2016,7,20,22,25,0,1021.42,3.5,72.8,18.9,38.21,238.353
2016,7,20,22,55,0,1021.69,3.1,72.1,18.9,37.91,262.353
2016,7,20,23,25,0,1021.8,2.8,69.1,19.1,37.84,267.353
2016,7,20,23,55,0,1021.66,2.3,69.3,19.2,38.56,275.353
2016,7,21,0,25,0,1021.83,2.3,69.2,19.4,38.15,288.353
2016,7,21,0,55,0,1022.08,2.7,69.5,19.4,38.15,275.353
2016,7,21,1,25,0,1022.15,2.6,70.9,19.4,38.52,262.353
2016,7,21,1,55,0,1022.18,1.2,74.1,19.1,38.37,156.353
2016,7,21,2,25,0,1022.04,1,70.8,19.3,38.29,301.353
2016,7,21,2,55,0,1021.92,1.7,70.5,19.4,38.32,319.353
2016,7,21,3,25,0,164.59,NULL,NULL,NULL,NULL,NULL
2016,7,21,3,55,0,1021.39,3.2,78,19,37.91,325.353
2016,7,21,4,25,0,1020.94,3.8,79.9,18.8,37.99,338.353
2016,7,21,4,55,0,1020.66,3.7,80.5,18.6,38.14,335.353
2016,7,21,5,25,0,1020.34,3.9,81.1,18.5,37.5,330.353
2016,7,21,5,55,0,1019.98,3.9,81.4,18.5,36.86,321.353
2016,7,21,6,25,0,1019.93,3.2,80.5,18.4,37.06,324.353
2016,7,21,6,55,0,1019.79,3.8,81.9,18.4,36.97,324.353
2016,7,21,7,25,0,1019.86,3.9,81.6,18.5,37.3,321.353
2016,7,21,7,55,0,1019.77,3.2,80.6,18.6,37.77,338.353
2016,7,21,8,25,0,1019.61,2.4,79,18.7,37.85,332.353
2016,7,21,8,55,0,1019.75,2.8,77.4,18.9,37.29,294.353
2016,7,21,9,25,0,1020.21,2.2,77.9,18.9,38.12,303.353
2016,7,21,9,55,0,1020.53,2.7,77.6,19,38.36,307.353
2016,7,21,10,25,0,1020.91,3.1,77.5,18.9,46.5,301.353
2016,7,21,10,55,0,1021.22,3.7,78.9,18.8,53.3,308.353
2016,7,21,11,25,0,1021.53,3.1,78,18.8,66.78,310.353
2016,7,21,11,55,0,1021.83,3.7,77.7,18.9,79.16,310.353
2016,7,21,12,25,0,1022.04,3.2,78.2,18.9,92.18,305.353
2016,7,21,12,55,0,1022.21,2.4,76.6,19.1,105.13,319.353
2016,7,21,13,25,0,1022.19,2.6,75.5,19.2,123.52,308.353
2016,7,21,13,55,0,1022.09,3.5,76.7,19.3,142.62,332.353
2016,7,21,14,25,0,1021.83,2.3,76,19.3,179.99,321.353
2016,7,21,14,55,0,1021.48,1.6,75.8,19.5,226.9,331.353
2016,7,21,15,25,0,1021.36,0.8,74.3,19.8,167.76,312.353
2016,7,21,15,55,0,1021,2.7,73.6,19.9,139.58,209.353
2016,7,21,16,25,0,1020.68,3.2,73.8,19.8,132.33,198.353
2016,7,21,16,55,0,1020.28,4.5,78.4,19.6,105.47,235.353
2016,7,21,17,25,0,1020.11,3.5,79.3,19.2,82.72,245.353
2016,7,21,17,55,0,1019.93,4.1,78.7,19.4,76.51,246.353
2016,7,21,18,25,0,1019.96,3.4,79.7,19.1,58.65,241.353
2016,7,21,18,55,0,1019.86,3,79,19.2,64.11,218.353
2016,7,21,19,25,0,1019.91,3.9,81.5,18.9,51.49,217.353
2016,7,21,19,55,0,1020.06,2.1,82.2,18.7,43.69,175.353
2016,7,21,20,25,0,1020.15,3.1,87.1,18.8,38.85,148.353
2016,7,21,20,55,0,1020.51,2.8,87.3,18.4,35.39,175.353
2016,7,21,21,25,0,1020.63,2.5,85.9,18.5,34.38,162.353
2016,7,21,21,55,0,1020.97,2.6,86.8,18.2,35.09,218.353
2016,7,21,22,25,0,1021.18,1.9,84.6,18.3,34.9,250.353
2016,7,21,22,55,0,1021.39,2.2,83.6,18.5,34.48,221.353
2016,7,21,23,25,0,1021.65,2.6,85.2,18.5,34.19,230.353
2016,7,21,23,55,0,1022,0.7,87.9,18.1,35.44,230.353
2016,7,22,0,25,0,1022.24,1,90.4,18,39.02,188.353
2016,7,22,0,55,0,1022.4,1.9,90.9,17.9,39.56,170.353
2016,7,22,1,25,0,1022.42,2,91.9,17.7,38.29,145.353
2016,7,22,1,55,0,1022.46,1.4,90.7,17.7,36.99,61.353
2016,7,22,2,25,0,1022.46,1,89.7,17.9,37.13,9.353
2016,7,22,2,55,0,1022.55,1.2,88.7,18,37.28,4.353
2016,7,22,3,25,0,1022.7,2.5,89.4,18.1,37.25,15.353
2016,7,22,3,55,0,1022.57,2.8,88.7,18,37.71,16.353
2016,7,22,4,25,0,1022.43,3.3,88.2,18.3,35.32,345.353
2016,7,22,4,55,0,1022.16,3.2,87.9,18.4,35.29,355.353
2016,7,22,5,25,0,1021.85,3.1,88.3,18.4,35.57,31.353
2016,7,22,5,55,0,1021.7,2.6,90,18.1,35.33,29.353
2016,7,22,6,25,0,1021.65,3.3,87.6,18.2,35.95,331.353
2016,7,22,6,55,0,1021.61,2.8,86.6,18.2,35.74,323.353
2016,7,22,7,25,0,1021.49,3.1,87.5,18.3,35.89,332.353
2016,7,22,7,55,0,1021.56,3.1,87.6,18.1,35.6,325.353
2016,7,22,8,25,0,1021.75,2.6,87.1,18.1,34.9,314.353
2016,7,22,8,55,0,1022.03,3.1,86.6,18.2,34.54,327.353
2016,7,22,9,25,0,1022.22,3.1,86.2,18.1,34.93,325.353
2016,7,22,9,55,0,1022.57,2.5,85.4,18.2,37.94,332.353
2016,7,22,10,25,0,1023.04,2.5,84.5,18.4,55.64,293.353
2016,7,22,10,55,0,1023.21,2.3,83.8,18.6,93.44,331.353
2016,7,22,11,25,0,1023.4,3,82.6,18.6,72.62,294.353
2016,7,22,11,55,0,1023.81,2.5,81.2,18.8,140.18,305.353
2016,7,22,12,25,0,1024.26,2.4,81,19,103.34,296.353
2016,7,22,12,55,0,1024.39,2.8,82.9,18.9,173.55,340.353
2016,7,22,13,25,0,1024.34,1.7,82.6,19,310.32,343.353
2016,7,22,13,55,0,1024.16,1.1,79.4,19.6,690.77,53.353
2016,7,22,14,25,0,1024.05,2.3,80.6,19.5,327.1,50.353
2016,7,22,14,55,0,1023.81,0.5,77.7,19.6,211.44,341.353
2016,7,22,15,25,0,1023.47,1.9,72.2,19.8,259.94,201.353
2016,7,22,15,55,0,1022.93,3.6,69.3,20,331.17,195.353
2016,7,22,16,25,0,1022.49,3.4,68,20.2,602.37,180.353
2016,7,22,16,55,0,1022.08,2.5,68,20.3,389.6,172.353
2016,7,22,17,25,0,1021.63,2.6,67.4,20.2,352.71,188.353
2016,7,22,17,55,0,1021.4,3.1,66.2,20.1,282.79,186.353
2016,7,22,18,25,0,1021.31,3,66.1,20.2,289.19,182.353
2016,7,22,18,55,0,1021.05,4.4,66.6,20.1,197.27,192.353
2016,7,22,19,25,0,1021.31,2.8,67,20.2,196.11,196.353
2016,7,22,19,55,0,1021.57,2.5,66.6,20.3,156.81,198.353
2016,7,22,20,25,0,1021.63,2.7,65.9,20.1,73.34,185.353
2016,7,22,20,55,0,1021.77,3,67.7,20,38.47,205.353
2016,7,22,21,25,0,1021.93,2.7,68.9,20.1,36.92,204.353
2016,7,22,21,55,0,1022.14,2.7,68,20,37.29,221.353
2016,7,22,22,25,0,1022.46,2.4,68.1,20.1,36.82,216.353
2016,7,22,22,55,0,1022.88,1.9,67.9,20.2,36.65,190.353
2016,7,22,23,25,0,1023.09,1.8,68,20.2,36.49,217.353
2016,7,22,23,55,0,1023.33,1.1,67.7,20.2,36.45,223.353
2016,7,23,0,25,0,1023.51,0.8,67.5,20.3,35.97,276.352
2016,7,23,0,55,0,1023.79,3.9,79.3,19.5,36.11,13.352
2016,7,23,1,25,0,1024.05,3.8,80.5,19.1,35.47,6.352
2016,7,23,1,55,0,1024.09,3.2,79.8,19,36.11,3.352
2016,7,23,2,25,0,1023.97,2.6,81.1,18.9,35.76,357.352
2016,7,23,2,55,0,1023.68,3.4,81.3,19,35.5,7.352
2016,7,23,3,25,0,1023.58,2.6,81,18.8,35.77,20.352
2016,7,23,3,55,0,1023.53,1.7,79.4,18.8,35.63,30.352
2016,7,23,4,25,0,1023.49,1.8,80.9,18.8,35.9,38.352
2016,7,23,4,55,0,1023.24,1.5,82.5,18.5,35.36,60.352
2016,7,23,5,25,0,1022.84,1.3,84.3,18.4,34.69,59.352
2016,7,23,5,55,0,1022.62,1.6,84.2,18.4,35.27,64.352
2016,7,23,6,25,0,1022.4,1.4,84.5,18.2,35.26,51.352
2016,7,23,6,55,0,1022.3,1.3,82.7,18.3,35.39,341.352
2016,7,23,7,25,0,1022.18,1.2,80.9,18.6,36,350.352
2016,7,23,7,55,0,1022.28,1.4,79.1,18.6,35.49,346.352
2016,7,23,8,25,0,1022.39,0.7,79.8,18.7,35.67,297.352
2016,7,23,8,55,0,1022.56,1.1,80.8,18.8,36.06,18.352
2016,7,23,9,25,0,1022.71,0.8,81.9,18.7,35.59,47.352
2016,7,23,9,55,0,1022.84,0.7,81.7,18.7,38.44,42.352
2016,7,23,10,25,0,1022.9,0.9,80.6,18.8,60.17,28.352
2016,7,23,10,55,0,1023.1,1.2,78.8,19.3,222.41,16.352
2016,7,23,11,25,0,1023.22,0.8,77.6,19.8,306.7,8.352
2016,7,23,11,55,0,1023.52,1.7,73.8,19.7,422.65,349.352
2016,7,23,12,25,0,1023.89,1.6,73.8,19.9,518.7,0.352
2016,7,23,12,55,0,1024.04,1.9,74.8,19.9,541.23,330.352
2016,7,23,13,25,0,1023.88,1,73.7,20.2,598.95,325.352
2016,7,23,13,55,0,1023.75,0.4,73.1,20.8,651.61,273.352
2016,7,23,14,25,0,1023.49,2.1,73.8,20.6,589.2,156.352
2016,7,23,14,55,0,1023.01,3.2,75.2,20.5,493.15,168.352
2016,7,23,15,25,0,1022.63,3,77.3,20.7,285.64,167.352
2016,7,23,15,55,0,1022.08,3.5,78.9,21,505.32,179.352
2016,7,23,16,25,0,1021.51,4.3,78.4,21.6,716.24,143.352
2016,7,23,16,55,0,1020.96,5.1,77.9,21.8,644.48,147.352
2016,7,23,17,25,0,1020.51,5.4,77.7,21.9,581.52,147.352
2016,7,23,17,55,0,1020.14,5.2,77.6,22,518.8,152.352
2016,7,23,18,25,0,1019.85,5.7,76,22.3,448.52,138.352
2016,7,23,18,55,0,1019.94,5.1,75.4,22.5,338.12,131.352
2016,7,23,19,25,0,1020.03,4.4,73.8,22.6,246.56,134.352
